,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
162,RCOM,EQ,2018-01-04,30.55,30.5,34.9,28.15,33.9,33.3,31.05,413019383,12823022085.3,331332,36379168,8.81,1,2018,22.62572555431101,0.09001636661211121,Slight or No change
163,RCOM,EQ,2018-01-05,33.3,34.6,36.15,33.35,33.95,34.0,34.87,423033249,14751175426.4,349227,38681515,9.14,1,2018,23.09475465529058,0.021021021021021102,Slight or No change
164,RCOM,EQ,2018-01-08,34.0,34.35,34.8,33.05,33.85,33.9,34.01,145445206,4946364790.1,118750,14418081,9.91,1,2018,23.23664170097638,-0.002941176470588225,Slight or No change
165,RCOM,EQ,2018-01-09,33.9,33.9,33.9,32.35,32.45,32.7,32.95,103648196,3415226567.55,96232,11644451,11.23,1,2018,23.325794802169185,-0.03539823008849541,Slight or No change
166,RCOM,EQ,2018-01-10,32.7,33.3,34.1,32.7,33.3,33.2,33.34,108120944,3605173560.15,96923,10432981,9.65,1,2018,23.420766291776165,0.015290519877675823,Slight or No change
167,RCOM,EQ,2018-01-11,33.2,32.9,33.6,32.25,32.7,32.8,32.82,79351931,2604703594.0,68810,7562120,9.53,1,2018,23.4857350488911,-0.012048192771084487,Slight or No change
168,RCOM,EQ,2018-01-12,32.8,32.7,32.9,30.6,31.2,31.3,31.78,90176118,2865615047.5,79690,12126705,13.45,1,2018,23.550378717615388,-0.0457317073170731,Slight or No change
169,RCOM,EQ,2018-01-15,31.3,31.4,32.1,30.7,31.6,31.55,31.57,68852507,2173847511.6,58249,8246168,11.98,1,2018,23.59781967317257,0.007987220447284393,Slight or No change
170,RCOM,EQ,2018-01-16,31.55,31.65,33.1,30.9,31.25,31.2,31.93,144438289,4612007975.5,116604,11963711,8.28,1,2018,23.699952299016136,-0.011093502377179099,Slight or No change
171,RCOM,EQ,2018-01-17,31.2,31.5,32.95,30.3,32.85,32.35,31.58,111211776,3511663392.6,90535,16970626,15.26,1,2018,23.773627873095005,0.03685897435897445,Slight or No change
172,RCOM,EQ,2018-01-18,32.35,32.95,33.2,27.6,29.0,29.35,30.99,126454099,3918421291.6,116288,23827663,18.84,1,2018,23.849538590136817,-0.09273570324574965,Slight or No change
173,RCOM,EQ,2018-01-19,29.35,28.8,29.95,27.75,29.15,29.45,28.82,120503938,3472387567.8,108947,10972143,9.11,1,2018,23.898869304057563,0.0034071550255536653,Slight or No change
174,RCOM,EQ,2018-01-22,29.45,29.0,29.35,28.3,28.4,28.65,28.82,55758132,1606780972.9,59198,6492323,11.64,1,2018,23.921365171090486,-0.02716468590831922,Slight or No change
175,RCOM,EQ,2018-01-23,28.65,28.4,31.3,28.35,29.15,29.25,29.8,146096411,4353195919.75,110382,10873336,7.44,1,2018,23.990943622735344,0.020942408376963373,Slight or No change
176,RCOM,EQ,2018-01-24,29.25,28.7,29.55,28.6,28.75,28.75,28.92,57890888,1674398359.45,49765,4969518,8.58,1,2018,24.013952777481418,-0.017094017094017144,Slight or No change
177,RCOM,EQ,2018-01-25,28.75,28.9,29.2,28.0,28.35,28.35,28.51,62098714,1770588405.75,48312,8007050,12.89,1,2018,24.036353957392155,-0.013913043478260834,Slight or No change
178,RCOM,EQ,2018-01-29,28.35,28.75,28.85,26.5,27.2,27.2,27.75,108933206,3022866828.75,96858,9049960,8.31,1,2018,24.068530466124724,-0.040564373897707284,Slight or No change
179,RCOM,EQ,2018-01-30,27.2,28.0,32.4,27.4,30.2,30.05,30.54,304197740,9290635610.15,270002,29995113,9.86,1,2018,24.22141169645491,0.10477941176470584,Slight or No change
180,RCOM,EQ,2018-01-31,30.05,30.05,31.05,28.9,29.45,29.45,29.82,117149717,3493788447.0,104362,9514895,8.12,1,2018,24.27188733139497,-0.019966722129783787,Slight or No change
181,RCOM,EQ,2018-02-01,29.45,29.45,29.9,28.4,28.65,28.6,29.01,61128408,1773114779.1,62722,6579552,10.76,2,2018,24.294072982311576,-0.028862478777589073,Slight or No change
182,RCOM,EQ,2018-02-02,28.6,28.0,28.25,24.5,26.2,26.1,26.59,98805318,2626758806.25,98173,11386603,11.52,2,2018,24.311318949960782,-0.0874125874125874,Slight or No change
183,RCOM,EQ,2018-02-05,26.1,24.75,26.75,22.95,26.35,26.25,25.56,93472759,2389178871.95,86780,8023354,8.58,2,2018,24.320129651782775,0.005747126436781658,Slight or No change
184,RCOM,EQ,2018-02-06,26.25,24.4,25.4,23.7,24.45,24.55,24.61,69365330,1707262224.45,65962,9036574,13.03,2,2018,24.321639565218,-0.06476190476190469,Slight or No change
185,RCOM,EQ,2018-02-07,24.55,25.0,26.05,24.75,25.15,25.15,25.25,70231788,1773643764.8,57946,9121298,12.99,2,2018,24.32651004451591,0.024439918533604832,Slight or No change
186,RCOM,EQ,2018-02-08,25.15,25.5,27.25,25.2,26.8,26.55,26.42,110606868,2922254514.7,92380,9586838,8.67,2,2018,24.34366544182557,0.055666003976143186,Slight or No change
187,RCOM,EQ,2018-02-09,26.55,25.4,28.0,25.25,26.95,27.0,26.69,104526292,2789943844.3,83658,6756435,6.46,2,2018,24.361696159083213,0.016949152542372836,Slight or No change
188,RCOM,EQ,2018-02-12,27.0,27.1,27.95,26.8,27.15,27.1,27.39,72132568,1976043699.6,58381,5876386,8.15,2,2018,24.37767080886896,0.0037037037037037646,Slight or No change
189,RCOM,EQ,2018-02-14,27.1,27.55,30.2,27.5,29.3,29.6,29.18,175737302,5128456520.5,143521,14660899,8.34,2,2018,24.438606322404233,0.09225092250922518,Slight or No change
190,RCOM,EQ,2018-02-15,29.6,29.45,30.55,27.55,27.9,27.95,29.04,110290749,3203043093.7,90376,13430564,12.18,2,2018,24.47495916257741,-0.05574324324324331,Slight or No change
191,RCOM,EQ,2018-02-16,27.95,28.4,29.0,27.6,28.45,28.35,28.25,84858890,2397531463.5,77373,5048363,5.95,2,2018,24.497767673712687,0.014311270125223707,Slight or No change
192,RCOM,EQ,2018-02-19,28.35,28.95,29.0,27.75,28.4,28.45,28.4,65756683,1867589382.25,53211,5303570,8.07,2,2018,24.515952216998556,0.003527336860670083,Slight or No change
193,RCOM,EQ,2018-02-20,28.45,28.6,28.9,27.55,28.0,27.85,28.08,54181125,1521545190.4,45058,4907446,9.06,2,2018,24.529584749653115,-0.02108963093145866,Slight or No change
194,RCOM,EQ,2018-02-21,27.85,28.05,28.4,27.55,28.1,28.0,27.98,53366023,1493087070.4,40342,4014624,7.52,2,2018,24.54253529619112,0.0053859964093356805,Slight or No change
195,RCOM,EQ,2018-02-22,28.0,27.95,28.35,27.15,27.3,27.35,27.77,48059301,1334477768.3,38749,6508890,13.54,2,2018,24.55340769468574,-0.023214285714285632,Slight or No change
196,RCOM,EQ,2018-02-23,27.35,27.5,27.95,27.4,27.55,27.6,27.64,33561141,927584503.7,28787,5999958,17.88,2,2018,24.560651752944324,0.009140767824497242,Slight or No change
197,RCOM,EQ,2018-02-26,27.6,27.85,30.95,27.6,29.65,29.75,29.58,146393665,4330214614.55,124226,19929895,13.61,2,2018,24.61151594284027,0.0778985507246377,Slight or No change
198,RCOM,EQ,2018-02-27,29.75,29.9,30.1,27.8,27.95,28.0,28.65,77599689,2222971086.9,62259,11565797,14.9,2,2018,24.63309310207496,-0.05882352941176472,Slight or No change
199,RCOM,EQ,2018-02-28,28.0,27.85,28.9,26.5,28.3,28.35,28.05,82662554,2319080099.55,72547,11093293,13.42,2,2018,24.652430280740248,0.012499999999999956,Slight or No change
200,RCOM,EQ,2018-03-01,28.35,28.05,29.4,27.7,27.95,27.9,28.27,81087484,2292523809.35,61053,5946713,7.33,3,2018,24.672402098358393,-0.015873015873015928,Slight or No change
201,RCOM,EQ,2018-03-05,27.9,28.15,28.55,27.1,27.6,27.75,27.85,67491872,1879518924.9,48726,6791746,10.06,3,2018,24.686936802625215,-0.005376344086021501,Slight or No change
202,RCOM,EQ,2018-03-06,27.75,27.55,28.7,25.0,25.95,26.35,27.56,97104804,2676041846.85,71822,10551682,10.87,3,2018,24.705721012067603,-0.05045045045045038,Slight or No change
203,RCOM,EQ,2018-03-07,26.35,26.35,26.75,24.4,25.3,25.2,25.66,103582731,2657655290.4,79882,9462475,9.14,3,2018,24.712330250231446,-0.0436432637571158,Slight or No change
204,RCOM,EQ,2018-03-08,25.2,26.0,26.7,24.35,25.1,25.1,25.31,111977377,2833740828.8,89997,6655658,5.94,3,2018,24.71677186322655,-0.003968253968253843,Slight or No change
205,RCOM,EQ,2018-03-09,25.1,25.0,25.0,21.65,22.65,22.7,23.64,106099484,2508717431.75,99371,14585484,13.75,3,2018,24.709242837670253,-0.09561752988047811,Slight or No change
206,RCOM,EQ,2018-03-12,22.7,23.0,23.45,21.8,23.0,23.0,22.63,76366808,1727951036.35,70588,8577025,11.23,3,2018,24.69883090301214,0.013215859030837107,Slight or No change
207,RCOM,EQ,2018-03-13,23.0,22.05,23.65,22.05,23.5,23.35,23.07,80956215,1867849259.8,59173,7580374,9.36,3,2018,24.690229913408118,0.01521739130434785,Slight or No change
208,RCOM,EQ,2018-03-14,23.35,23.1,24.45,22.65,23.7,23.8,23.66,87140379,2061856922.5,73323,4987805,5.72,3,2018,24.6844073482562,0.01927194860813697,Slight or No change
209,RCOM,EQ,2018-03-15,23.8,23.7,24.25,23.4,23.45,23.6,23.78,45481906,1081622657.85,42627,5209196,11.45,3,2018,24.68174733207248,-0.008403361344537785,Slight or No change
210,RCOM,EQ,2018-03-16,23.6,23.7,24.4,22.8,23.65,23.45,23.6,67745076,1598721283.65,58709,13605107,20.08,3,2018,24.677029019806195,-0.006355932203389925,Slight or No change
211,RCOM,EQ,2018-03-19,23.45,23.8,24.05,22.7,22.95,23.0,23.17,43793755,1014553890.35,39866,4084265,9.33,3,2018,24.672791672349774,-0.019189765458422103,Slight or No change
212,RCOM,EQ,2018-03-20,23.0,22.7,23.5,22.5,23.1,23.1,23.01,35334974,813077338.95,28719,4375664,12.38,3,2018,24.669027939813258,0.004347826086956497,Slight or No change
213,RCOM,EQ,2018-03-21,23.1,23.05,26.55,23.05,25.2,25.3,24.79,135184902,3350679282.45,108807,15999809,11.84,3,2018,24.670066531212658,0.09523809523809512,Slight or No change
214,RCOM,EQ,2018-03-22,25.3,25.55,26.3,23.5,23.6,23.8,24.83,132481098,3289452366.35,112794,11154720,8.42,3,2018,24.671400931130652,-0.059288537549407105,Slight or No change
215,RCOM,EQ,2018-03-23,23.8,22.5,23.5,22.0,22.65,22.7,22.76,87934691,2000974196.9,71722,19148389,21.78,3,2018,24.6608738910033,-0.04621848739495804,Slight or No change
216,RCOM,EQ,2018-03-26,22.7,23.0,23.85,22.6,23.55,23.4,23.18,70351988,1630640269.2,47911,9803803,13.94,3,2018,24.654377393426824,0.03083700440528636,Slight or No change
217,RCOM,EQ,2018-03-27,23.4,23.9,24.2,23.25,23.6,23.8,23.76,49713895,1181263503.65,42165,5780677,11.63,3,2018,24.651613386028956,0.017094017094017255,Slight or No change
218,RCOM,EQ,2018-03-28,23.8,23.3,23.35,21.45,21.75,21.75,22.29,73568656,1640209591.95,66452,17481506,23.76,3,2018,24.640862096116198,-0.08613445378151263,Slight or No change
219,RCOM,EQ,2018-04-02,21.75,22.2,22.8,21.9,22.45,22.5,22.42,51269162,1149588657.2,35531,8285090,16.16,4,2018,24.633838474629744,0.034482758620689724,Slight or No change
220,RCOM,EQ,2018-04-03,22.5,22.1,22.9,22.1,22.55,22.6,22.52,54774982,1233649854.4,36312,9496478,17.34,4,2018,24.626720238365753,0.004444444444444473,Slight or No change
221,RCOM,EQ,2018-04-04,22.6,22.8,23.4,21.65,22.35,22.3,22.56,104844949,2364848294.05,70320,11979964,11.43,4,2018,24.613484223682306,-0.013274336283185861,Slight or No change
222,RCOM,EQ,2018-04-05,22.3,22.7,24.2,21.7,23.0,23.3,23.16,226743188,5251093997.2,119151,47081879,20.76,4,2018,24.59362790522237,0.04484304932735417,Slight or No change
223,RCOM,EQ,2018-04-06,23.3,23.75,25.2,23.5,24.05,24.35,24.3,177989437,4324603472.85,130138,18389599,10.33,4,2018,24.59051250945206,0.04506437768240357,Slight or No change
224,RCOM,EQ,2018-04-09,24.35,24.35,24.7,23.7,23.85,23.8,24.12,64847132,1563842313.25,51351,9169847,14.14,4,2018,24.588700718600464,-0.022587268993839893,Slight or No change
225,RCOM,EQ,2018-04-10,23.8,23.9,24.05,22.8,23.25,23.25,23.32,64851050,1512482252.7,45480,7513840,11.59,4,2018,24.58383381105088,-0.02310924369747902,Slight or No change
226,RCOM,EQ,2018-04-11,23.25,23.2,23.3,22.75,22.85,22.85,22.97,48786861,1120759173.9,31620,9899316,20.29,4,2018,24.579189866093756,-0.017204301075268713,Slight or No change
227,RCOM,EQ,2018-04-12,22.85,22.85,23.1,22.1,22.4,22.25,22.53,44307829,998086188.1,36844,7668959,17.31,4,2018,24.573848472965615,-0.026258205689277947,Slight or No change
228,RCOM,EQ,2018-04-13,22.25,22.35,22.75,22.1,22.35,22.3,22.44,41873420,939588061.5,30526,4688346,11.2,4,2018,24.568604923510033,0.0022471910112360494,Slight or No change
229,RCOM,EQ,2018-04-16,22.3,22.1,22.45,20.8,21.1,21.05,21.43,78439644,1681293147.25,68091,11235504,14.32,4,2018,24.554223526640047,-0.056053811659192876,Slight or No change
230,RCOM,EQ,2018-04-17,21.05,21.3,21.85,20.95,21.15,21.1,21.32,57097485,1217238770.45,53401,7345819,12.87,4,2018,24.543472011065365,0.002375296912114022,Slight or No change
231,RCOM,EQ,2018-04-18,21.1,21.25,21.45,20.8,21.05,21.0,21.13,38535617,814321994.35,32104,5109949,13.26,4,2018,24.535830697004005,-0.004739336492891044,Slight or No change
232,RCOM,EQ,2018-04-19,21.0,21.05,21.15,20.3,20.65,20.8,20.71,44390029,919479557.45,30873,7023459,15.82,4,2018,24.525990538261457,-0.00952380952380949,Slight or No change
233,RCOM,EQ,2018-04-20,20.8,20.5,20.9,20.25,20.3,20.4,20.54,35145380,721716909.9,24049,6975035,19.85,4,2018,24.51789003604558,-0.019230769230769384,Slight or No change
234,RCOM,EQ,2018-04-23,20.4,20.3,20.75,19.8,19.9,19.95,20.21,32593683,658844748.8,24067,5007946,15.36,4,2018,24.509786254173715,-0.022058823529411686,Slight or No change
235,RCOM,EQ,2018-04-24,19.95,19.9,20.1,16.85,18.0,17.95,18.25,120063178,2191153414.75,74403,16823540,14.01,4,2018,24.466707812275004,-0.10025062656641603,Slight or No change
236,RCOM,EQ,2018-04-25,17.95,17.9,18.65,17.2,17.5,17.65,17.84,84239277,1502717012.75,58562,12134359,14.4,4,2018,24.434865016624855,-0.016713091922005652,Slight or No change
237,RCOM,EQ,2018-04-26,17.65,17.5,17.5,16.25,16.8,16.8,16.83,83721297,1409329423.65,56506,10703133,12.78,4,2018,24.398719279765107,-0.048158640226628746,Slight or No change
238,RCOM,EQ,2018-04-27,16.8,16.85,17.0,15.65,15.8,15.95,16.43,45723000,751317370.8,37810,8014597,17.53,4,2018,24.37808796013128,-0.05059523809523814,Slight or No change
239,RCOM,EQ,2018-04-30,15.95,15.65,15.9,14.65,15.25,15.3,15.2,78831548,1198458334.8,55017,17017863,21.59,4,2018,24.337300961677634,-0.04075235109717856,Slight or No change
240,RCOM,EQ,2018-05-02,15.3,15.25,17.9,15.0,16.15,16.05,16.75,170980066,2863129389.55,109105,22458105,13.13,5,2018,24.264867988472336,0.0490196078431373,Slight or No change
241,RCOM,EQ,2018-05-03,16.05,16.0,16.1,14.85,15.1,15.05,15.39,72648942,1117776208.25,48004,9409169,12.95,5,2018,24.22901406891629,-0.06230529595015577,Slight or No change
242,RCOM,EQ,2018-05-04,15.05,15.1,15.9,14.5,15.3,15.35,15.25,85210340,1299805048.5,48783,12564713,14.75,5,2018,24.18666797415629,0.019933554817275656,Slight or No change
243,RCOM,EQ,2018-05-07,15.35,15.2,15.8,15.15,15.5,15.55,15.44,46573218,719296643.1,34724,6565999,14.1,5,2018,24.164179847869747,0.013029315960912058,Slight or No change
244,RCOM,EQ,2018-05-08,15.55,15.5,15.65,15.0,15.15,15.15,15.26,44817230,683864703.2,26760,6541605,14.6,5,2018,24.142204277713546,-0.025723472668810365,Slight or No change
245,RCOM,EQ,2018-05-09,15.15,15.15,15.3,14.85,15.05,15.05,15.12,33575484,507628086.4,24189,4572952,13.62,5,2018,24.125553523460475,-0.0066006600660065695,Slight or No change
246,RCOM,EQ,2018-05-10,15.05,15.1,15.15,13.65,13.9,13.95,14.18,76169836,1079980221.45,54248,10878763,14.28,5,2018,24.084087112705962,-0.07308970099667789,Slight or No change
247,RCOM,EQ,2018-05-11,13.95,13.9,14.85,13.3,13.7,13.7,13.83,78590981,1086718363.35,48959,8791571,11.19,5,2018,24.04016432386744,-0.017921146953404965,Slight or No change
248,RCOM,EQ,2018-05-14,13.7,13.4,13.7,13.1,13.6,13.5,13.41,49832444,668094892.2,28898,4932579,9.9,5,2018,24.01137082720984,-0.014598540145985384,Slight or No change
249,RCOM,EQ,2018-05-15,13.5,13.3,13.65,11.4,12.55,12.4,12.53,110886575,1389874313.55,53588,19326618,17.43,5,2018,23.942584012362694,-0.08148148148148149,Slight or No change
250,RCOM,EQ,2018-05-16,12.4,11.35,11.95,9.85,10.45,10.5,10.6,209312442,2219280918.05,118521,36614193,17.49,5,2018,23.79337894684867,-0.15322580645161288,Slight or No change
251,RCOM,EQ,2018-05-17,10.5,10.4,17.75,10.05,17.4,16.4,14.13,556849068,7867071845.7,317217,51044560,9.17,5,2018,23.514199585072173,0.5619047619047617,Slight Positive
252,RCOM,EQ,2018-05-18,16.4,18.0,21.3,13.15,15.25,15.3,17.2,827714011,14234657994.25,591969,69305961,8.37,5,2018,23.254210781070142,-0.06707317073170715,Slight or No change
253,RCOM,EQ,2018-05-21,15.3,14.9,16.3,12.75,13.55,13.35,14.34,294901978,4227670613.2,215177,34974259,11.86,5,2018,23.12532893553345,-0.12745098039215697,Slight or No change
254,RCOM,EQ,2018-05-22,13.35,13.7,15.95,12.85,14.35,14.35,14.21,291907798,4147503606.35,202922,24345677,8.34,5,2018,22.999539839054307,0.07490636704119846,Slight or No change
255,RCOM,EQ,2018-05-23,14.35,14.5,14.9,13.9,14.4,14.2,14.36,112959431,1621802452.65,78320,11350560,10.05,5,2018,22.952625209128783,-0.010452961672473893,Slight or No change
256,RCOM,EQ,2018-05-24,14.2,14.8,14.9,13.95,14.15,14.15,14.29,69390815,991469434.55,44428,7832480,11.29,5,2018,22.923824684344474,-0.0035211267605632646,Slight or No change
257,RCOM,EQ,2018-05-25,14.15,14.25,14.7,13.75,14.3,14.3,14.23,76758735,1092554818.85,51101,9213787,12.0,5,2018,22.89196853354215,0.010600706713780994,Slight or No change
258,RCOM,EQ,2018-05-28,14.3,14.3,16.15,14.1,15.3,15.3,15.17,139947722,2123333651.65,102310,17379200,12.42,5,2018,22.840722914888474,0.06993006993007,Slight or No change
259,RCOM,EQ,2018-05-29,15.3,15.85,16.8,15.35,15.95,15.95,16.13,201030693,3242529792.0,129624,20494600,10.19,5,2018,22.77735432000018,0.0424836601307188,Slight or No change
260,RCOM,EQ,2018-05-30,15.95,16.75,18.3,16.3,17.5,17.5,17.42,380345916,6626045829.65,247953,30777209,8.09,5,2018,22.683321160502516,0.09717868338557989,Slight or No change
261,RCOM,EQ,2018-05-31,17.5,19.25,21.0,17.55,18.5,18.65,19.05,413663689,7879932764.95,289018,52131539,12.6,5,2018,22.61526135967146,0.06571428571428561,Slight or No change
262,RCOM,EQ,2018-06-01,18.65,18.45,18.45,16.2,16.5,16.45,16.92,216035822,3656179118.95,141699,19471720,9.01,6,2018,22.5600852692585,-0.11796246648793562,Slight or No change
263,RCOM,EQ,2018-06-04,16.45,16.55,16.75,15.4,15.85,15.75,15.87,104414076,1657352810.6,69242,9418806,9.02,6,2018,22.528905464251103,-0.04255319148936165,Slight or No change
264,RCOM,EQ,2018-06-05,15.75,15.4,15.55,13.9,14.5,14.45,14.77,134829520,1991030223.15,81406,10797543,8.01,6,2018,22.482490042939983,-0.08253968253968258,Slight or No change
265,RCOM,EQ,2018-06-06,14.45,14.2,16.6,13.95,16.15,16.0,15.64,257142823,4021246152.35,146822,16284182,6.33,6,2018,22.405304035981274,0.10726643598615926,Slight or No change
266,RCOM,EQ,2018-06-07,16.0,16.35,16.55,15.4,15.75,15.75,15.95,150790059,2404414926.8,83766,11395058,7.56,6,2018,22.362883509437708,-0.015625,Slight or No change
267,RCOM,EQ,2018-06-08,15.75,15.75,16.2,15.45,15.85,15.85,15.86,76393521,1211692801.3,47213,7814773,10.23,6,2018,22.341305783097244,0.006349206349206327,Slight or No change
268,RCOM,EQ,2018-06-11,15.85,15.85,16.15,15.5,15.6,15.65,15.83,61042142,966098106.15,36332,7156929,11.72,6,2018,22.32408745112523,-0.012618296529968376,Slight or No change
269,RCOM,EQ,2018-06-12,15.65,15.6,17.0,15.15,16.1,16.1,15.91,128167178,2039107122.1,72745,11130080,8.68,6,2018,22.288671388895988,0.028753993610223683,Slight or No change
270,RCOM,EQ,2018-06-13,16.1,16.1,16.9,15.8,16.1,16.0,16.22,108982896,1767547650.65,60641,7929022,7.28,6,2018,22.26031138768343,-0.006211180124223725,Slight or No change
271,RCOM,EQ,2018-06-14,16.0,16.0,16.25,15.7,15.85,15.9,15.92,54612999,869502146.7,35431,5593689,10.24,6,2018,22.245498318548382,-0.006249999999999978,Slight or No change
272,RCOM,EQ,2018-06-15,15.9,15.85,16.15,15.35,15.4,15.45,15.67,69321675,1086099233.85,41385,12461927,17.98,6,2018,22.226055906970004,-0.028301886792452935,Slight or No change
273,RCOM,EQ,2018-06-18,15.45,15.45,15.6,15.0,15.15,15.15,15.28,56706714,866322692.5,32538,5954335,10.5,6,2018,22.209295830403192,-0.01941747572815522,Slight or No change
274,RCOM,EQ,2018-06-19,15.15,15.1,15.65,14.45,14.7,14.6,14.96,91700952,1372195379.3,55405,10926587,11.92,6,2018,22.18111968178702,-0.0363036303630363,Slight or No change
275,RCOM,EQ,2018-06-20,14.6,14.7,15.95,14.65,15.25,15.3,15.23,103680530,1579228197.8,66412,11755857,11.34,6,2018,22.15070665725841,0.047945205479452024,Slight or No change
276,RCOM,EQ,2018-06-21,15.3,15.3,15.45,14.85,14.9,14.9,15.08,49410698,745300129.4,33623,6349243,12.85,6,2018,22.13599414498068,-0.02614379084967322,Slight or No change
277,RCOM,EQ,2018-06-22,14.9,14.9,15.0,14.6,14.8,14.7,14.77,48302888,713370427.8,29155,6158111,12.75,6,2018,22.121041260182917,-0.0134228187919464,Slight or No change
278,RCOM,EQ,2018-06-25,14.7,14.75,15.15,14.45,14.55,14.65,14.82,46631481,691234138.0,31110,5396361,11.57,6,2018,22.10676106123552,-0.00340136054421758,Slight or No change
279,RCOM,EQ,2018-06-26,14.65,14.55,14.7,14.3,14.4,14.4,14.49,41190381,596807002.4,25953,5600098,13.6,6,2018,22.093624348346122,-0.017064846416382284,Slight or No change
280,RCOM,EQ,2018-06-27,14.4,14.5,14.6,13.0,13.3,13.35,13.61,95060931,1293862454.45,55109,12810345,13.48,6,2018,22.059990323382394,-0.07291666666666674,Slight or No change
281,RCOM,EQ,2018-06-28,13.35,13.3,13.85,13.0,13.4,13.3,13.46,88457968,1190655932.05,45120,14082857,15.92,6,2018,22.02837984859721,-0.0037453183520598232,Slight or No change
282,RCOM,EQ,2018-06-29,13.3,13.5,14.4,13.45,13.65,13.75,13.84,79747928,1103634475.85,46357,8124908,10.19,6,2018,22.00133548685712,0.03383458646616533,Slight or No change
283,RCOM,EQ,2018-07-02,13.75,13.8,13.9,13.1,13.25,13.25,13.38,51948385,694893922.6,48229,8040105,15.48,7,2018,21.982826928874843,-0.036363636363636376,Slight or No change
284,RCOM,EQ,2018-07-03,13.25,13.3,13.5,13.15,13.4,13.35,13.35,31002638,413827037.95,28581,4794257,15.46,7,2018,21.971780507653534,0.007547169811320753,Slight or No change
285,RCOM,EQ,2018-07-04,13.35,13.7,14.05,13.55,13.65,13.65,13.73,62792631,862450766.2,39863,7230392,11.51,7,2018,21.95047580134724,0.022471910112359605,Slight or No change
286,RCOM,EQ,2018-07-05,13.65,13.7,14.1,13.4,13.55,13.5,13.67,58801399,803690925.45,36914,5580247,9.49,7,2018,21.930480002000493,-0.010989010989011061,Slight or No change
287,RCOM,EQ,2018-07-06,13.5,13.6,13.75,13.4,13.6,13.55,13.58,32435975,440411214.5,38644,4365731,13.46,7,2018,21.91937148469014,0.0037037037037037646,Slight or No change
288,RCOM,EQ,2018-07-09,13.55,13.65,13.95,13.55,13.75,13.7,13.73,33787748,463944204.7,30501,5153666,15.25,7,2018,21.908038974423455,0.011070110701106861,Slight or No change
289,RCOM,EQ,2018-07-10,13.7,13.8,14.2,13.75,13.9,13.95,13.96,45386930,633570161.3,25568,7109661,15.66,7,2018,21.89329208055686,0.018248175182481674,Slight or No change
290,RCOM,EQ,2018-07-11,13.95,13.9,14.0,13.5,13.65,13.65,13.71,37838714,518860380.45,30862,5380595,14.22,7,2018,21.880653365783658,-0.02150537634408589,Slight or No change
291,RCOM,EQ,2018-07-12,13.65,13.7,13.95,13.35,13.55,13.5,13.65,35402717,483150745.6,26071,4804650,13.57,7,2018,21.868777035010716,-0.010989010989011061,Slight or No change
292,RCOM,EQ,2018-07-13,13.5,13.7,13.7,12.8,13.0,13.0,13.15,44300827,582605244.25,33790,7939934,17.92,7,2018,21.853062724631066,-0.03703703703703709,Slight or No change
293,RCOM,EQ,2018-07-16,13.0,13.05,13.05,11.8,12.1,12.05,12.25,54413372,666484300.95,41956,9111485,16.74,7,2018,21.831850659139413,-0.07307692307692304,Slight or No change
294,RCOM,EQ,2018-07-17,12.05,12.1,13.8,12.05,13.05,13.05,12.87,88164361,1134934934.7,62595,9506135,10.78,7,2018,21.799890659979493,0.08298755186721984,Slight or No change
295,RCOM,EQ,2018-07-18,13.05,13.1,13.35,12.55,13.25,13.1,12.97,71179171,923240480.85,53504,7460478,10.48,7,2018,21.774540796297643,0.003831417624520883,Slight or No change
296,RCOM,EQ,2018-07-19,13.1,13.3,13.5,12.5,12.9,12.8,12.87,62805761,808493313.9,52190,6064968,9.66,7,2018,21.752040945923962,-0.022900763358778553,Slight or No change
297,RCOM,EQ,2018-07-20,12.8,12.85,13.1,12.6,12.95,12.95,12.87,42705255,549752875.85,39175,6123405,14.34,7,2018,21.736806832437473,0.011718749999999778,Slight or No change
298,RCOM,EQ,2018-07-23,12.95,12.9,13.3,12.5,13.25,13.2,12.94,53401500,691132918.95,51451,10553904,19.76,7,2018,21.717980264648556,0.019305019305019266,Slight or No change
299,RCOM,EQ,2018-07-24,13.2,13.2,13.95,13.05,13.65,13.6,13.59,64724729,879501696.3,46806,10195292,15.75,7,2018,21.696951176617073,0.030303030303030276,Slight or No change
300,RCOM,EQ,2018-07-25,13.6,13.95,15.6,13.75,13.85,13.85,14.36,109394861,1570780505.15,80316,13237928,12.1,7,2018,21.66500748211619,0.018382352941176405,Slight or No change
301,RCOM,EQ,2018-07-26,13.85,13.95,14.2,13.55,13.9,13.8,13.84,46872783,648575641.1,41317,6051055,12.91,7,2018,21.650437175967607,-0.0036101083032490378,Slight or No change
302,RCOM,EQ,2018-07-27,13.8,13.8,14.3,13.75,14.1,14.0,14.04,43057668,604491966.15,37835,6779235,15.74,7,2018,21.637442032582214,0.014492753623188248,Slight or No change
303,RCOM,EQ,2018-07-30,14.0,14.05,14.1,13.65,13.95,13.85,13.85,26609464,368485759.55,19958,5620994,21.12,7,2018,21.629232964267533,-0.010714285714285787,Slight or No change
